Date,CompanyID,CustomerID,TicketsOpened,TicketsResolved,UnresolvedCases,SLA_TargetHours,SLA_ActualHours,NPS_Score,ServiceQualityScore
2025-05-26,3,1002,1,1,0,24,19.81,5,89
2025-05-26,3,1003,4,4,0,24,20.87,6,70
2025-05-26,3,1004,3,3,0,24,22.9,6,94
2025-05-26,3,1005,1,1,0,24,21.35,6,68
2025-05-26,3,1006,4,2,2,24,27.06,7,88
2025-05-26,3,1007,1,1,0,24,17.37,9,82
2025-05-26,3,1008,2,1,1,24,30.78,9,100
2025-05-26,3,1009,1,1,0,24,18.17,7,77
2025-05-26,3,1010,2,2,0,24,21.55,10,84
2025-05-26,3,1011,2,2,0,24,25.35,10,79
2025-05-26,3,1012,3,3,0,24,12.15,10,71
2025-05-26,3,1013,1,1,0,24,12.51,7,83
2025-05-26,3,1014,2,2,0,24,28.63,4,72
2025-05-26,3,1015,0,0,0,24,19.84,7,82
2025-05-26,3,1016,1,1,0,24,20.0,9,64
2025-05-26,3,1017,1,1,0,24,20.73,8,86
2025-05-26,3,1018,2,1,1,24,19.77,8,66
2025-05-26,3,1019,3,3,0,24,27.99,8,83
2025-05-26,3,1020,1,1,0,24,11.09,8,100
2025-05-27,1,1001,1,1,0,24,23.46,8,80
2025-05-27,1,1002,1,1,0,24,18.07,6,69
2025-05-27,1,1003,2,2,0,24,15.2,6,64
2025-05-27,1,1004,1,1,0,24,31.01,7,71
2025-05-27,1,1005,4,4,0,24,18.36,4,82
2025-05-27,1,1006,3,2,1,24,15.5,6,79
2025-05-27,1,1007,3,3,0,24,17.12,7,83
2025-05-27,1,1008,6,6,0,24,17.84,2,72
2025-05-27,1,1009,2,0,2,24,14.49,8,72
2025-05-27,1,1010,2,1,1,24,23.88,7,83
2025-05-27,1,1011,0,0,0,24,22.42,8,75
2025-05-27,1,1012,1,1,0,24,22.73,8,77
2025-05-27,1,1013,5,5,0,24,24.59,7,84
2025-05-27,1,1014,3,3,0,24,35.85,4,52
2025-05-27,1,1015,3,2,1,24,30.64,6,56
2025-05-27,1,1016,0,0,0,24,29.46,8,82
2025-05-27,1,1017,1,1,0,24,15.6,8,79
2025-05-27,1,1018,0,0,0,24,24.94,2,98
2025-05-27,1,1019,2,1,1,24,24.69,5,85
2025-05-27,1,1020,1,1,0,24,24.29,5,85
2025-05-27,2,1001,2,2,0,24,25.76,9,77
2025-05-27,2,1002,1,1,0,24,32.91,7,70
2025-05-27,2,1003,1,0,1,24,19.18,9,66
2025-05-27,2,1004,1,1,0,24,29.45,4,59
2025-05-27,2,1005,1,1,0,24,27.95,6,100
2025-05-27,2,1006,3,3,0,24,33.84,8,84
2025-05-27,2,1007,1,1,0,24,27.28,7,73
2025-05-27,2,1008,1,1,0,24,25.18,6,69
2025-05-27,2,1009,4,4,0,24,25.7,10,67
2025-05-27,2,1010,1,1,0,24,20.85,5,71
2025-05-27,2,1011,1,1,0,24,18.49,4,76
2025-05-27,2,1012,5,5,0,24,24.84,8,86
2025-05-27,2,1013,0,0,0,24,25.01,7,88
2025-05-27,2,1014,0,0,0,24,36.6,9,81
2025-05-27,2,1015,0,0,0,24,16.16,7,73
2025-05-27,2,1016,0,0,0,24,19.62,8,76
2025-05-27,2,1017,0,0,0,24,27.17,9,81
2025-05-27,2,1018,3,3,0,24,7.88,6,99
2025-05-27,2,1019,5,5,0,24,25.49,6,93
2025-05-27,2,1020,2,1,1,24,8.57,6,85
2025-05-27,3,1001,3,2,1,24,14.1,4,90
2025-05-27,3,1002,1,1,0,24,30.41,8,52
2025-05-27,3,1003,1,1,0,24,24.57,7,91
2025-05-27,3,1004,4,4,0,24,20.52,4,67
2025-05-27,3,1005,0,0,0,24,27.54,7,79
2025-05-27,3,1006,1,1,0,24,35.9,7,86
2025-05-27,3,1007,1,1,0,24,22.28,5,62
2025-05-27,3,1008,3,3,0,24,28.73,6,77
2025-05-27,3,1009,0,0,0,24,25.59,4,84
2025-05-27,3,1010,3,3,0,24,19.86,7,72
2025-05-27,3,1011,1,1,0,24,21.02,10,77
2025-05-27,3,1012,3,2,1,24,19.36,5,53
2025-05-27,3,1013,1,1,0,24,27.67,7,79
2025-05-27,3,1014,3,3,0,24,8.53,8,72
2025-05-27,3,1015,1,1,0,24,16.49,7,90
2025-05-27,3,1016,2,2,0,24,21.41,7,75
2025-05-27,3,1017,2,2,0,24,17.57,4,77
2025-05-27,3,1018,1,1,0,24,25.04,6,86
2025-05-27,3,1019,1,1,0,24,16.63,9,84
2025-05-27,3,1020,3,3,0,24,11.31,7,85
2025-05-28,1,1001,3,3,0,24,16.21,3,80
2025-05-28,1,1002,1,1,0,24,21.77,8,64
2025-05-28,1,1003,3,3,0,24,33.93,7,93
2025-05-28,1,1004,2,1,1,24,14.03,5,74
2025-05-28,1,1005,0,0,0,24,19.34,7,73
2025-05-28,1,1006,1,1,0,24,21.38,1,85
2025-05-28,1,1007,0,0,0,24,21.25,6,72
2025-05-28,1,1008,3,3,0,24,31.03,5,82
2025-05-28,1,1009,3,2,1,24,26.9,6,76
2025-05-28,1,1010,2,1,1,24,25.96,7,78
2025-05-28,1,1011,6,6,0,24,7.04,7,61
2025-05-28,1,1012,1,1,0,24,24.81,7,70
2025-05-28,1,1013,2,2,0,24,25.42,7,76
2025-05-28,1,1014,2,1,1,24,20.62,6,84
2025-05-28,1,1015,3,3,0,24,22.17,9,80
2025-05-28,1,1016,0,0,0,24,23.42,6,88
2025-05-28,1,1017,2,2,0,24,18.32,7,74
2025-05-28,1,1018,1,1,0,24,24.86,6,74
2025-05-28,1,1019,1,1,0,24,28.54,5,79
2025-05-28,1,1020,2,2,0,24,30.12,9,75
2025-05-28,2,1001,0,0,0,24,20.83,7,91
2025-05-28,2,1002,3,3,0,24,27.94,10,75
2025-05-28,2,1003,1,1,0,24,19.32,8,91
2025-05-28,2,1004,4,4,0,24,18.72,5,100
2025-05-28,2,1005,0,0,0,24,26.88,7,82
2025-05-28,2,1006,2,2,0,24,23.64,6,84
2025-05-28,2,1007,2,2,0,24,24.65,8,92
2025-05-28,2,1008,1,1,0,24,16.63,5,77
2025-05-28,2,1009,2,1,1,24,14.14,8,85
2025-05-28,2,1010,2,2,0,24,13.18,5,74
2025-05-28,2,1011,2,2,0,24,23.69,9,72
2025-05-28,2,1012,4,2,2,24,26.01,8,74
2025-05-28,2,1013,2,1,1,24,29.71,7,76
2025-05-28,2,1014,2,1,1,24,30.4,6,72
2025-05-28,2,1015,3,3,0,24,28.35,3,67
2025-05-28,2,1016,2,2,0,24,20.42,4,84
2025-05-28,2,1017,2,2,0,24,18.22,4,84
2025-05-28,2,1018,3,3,0,24,28.48,9,89
2025-05-28,2,1019,2,2,0,24,18.81,8,83
2025-05-28,2,1020,1,1,0,24,19.15,7,77
2025-05-28,3,1001,0,0,0,24,25.01,10,67
2025-05-28,3,1002,6,6,0,24,25.02,8,95
2025-05-28,3,1003,1,1,0,24,18.73,6,71
2025-05-28,3,1004,2,2,0,24,20.15,4,67
2025-05-28,3,1005,1,1,0,24,22.57,7,98
2025-05-28,3,1006,3,2,1,24,26.65,7,73
2025-05-28,3,1007,3,3,0,24,12.48,8,90
2025-05-28,3,1008,2,1,1,24,23.52,5,91
2025-05-28,3,1009,2,2,0,24,19.84,7,88
2025-05-28,3,1010,0,0,0,24,22.87,3,86
2025-05-28,3,1011,1,1,0,24,29.72,6,84
2025-05-28,3,1012,1,1,0,24,17.64,2,79
2025-05-28,3,1013,4,4,0,24,24.82,6,85
2025-05-28,3,1014,4,4,0,24,17.79,10,75
2025-05-28,3,1015,1,1,0,24,27.37,7,86
2025-05-28,3,1016,1,1,0,24,24.9,1,78
2025-05-28,3,1017,3,3,0,24,25.68,7,79
2025-05-28,3,1018,1,1,0,24,33.29,7,71
2025-05-28,3,1019,3,3,0,24,25.13,5,78
2025-05-28,3,1020,0,0,0,24,14.12,5,81
2025-05-29,1,1001,1,1,0,24,29.69,6,78
2025-05-29,1,1002,2,2,0,24,20.42,5,100
2025-05-29,1,1003,3,2,1,24,23.46,3,97
2025-05-29,1,1004,0,0,0,24,12.87,5,66
2025-05-29,1,1005,1,1,0,24,21.4,9,92
2025-05-29,1,1006,3,3,0,24,28.8,4,68
2025-05-29,1,1007,3,3,0,24,22.56,6,73
2025-05-29,1,1008,2,2,0,24,14.11,5,72
2025-05-29,1,1009,5,5,0,24,20.13,6,90
2025-05-29,1,1010,1,1,0,24,31.51,6,70
2025-05-29,1,1011,3,3,0,24,16.09,5,87
2025-05-29,1,1012,1,1,0,24,23.79,7,82
2025-05-29,1,1013,4,4,0,24,19.79,7,83
2025-05-29,1,1014,1,1,0,24,22.95,6,81
2025-05-29,1,1015,3,3,0,24,25.98,4,69
2025-05-29,1,1016,4,4,0,24,34.7,7,82
2025-05-29,1,1017,1,1,0,24,13.96,6,77
2025-05-29,1,1018,2,2,0,24,17.64,8,77
2025-05-29,1,1019,1,1,0,24,9.98,5,100
2025-05-29,1,1020,2,2,0,24,24.53,6,83
2025-05-29,2,1001,1,0,1,24,29.57,7,76
2025-05-29,2,1002,4,4,0,24,24.2,8,92
2025-05-29,2,1003,0,0,0,24,19.75,4,62
2025-05-29,2,1004,1,1,0,24,30.42,8,86
2025-05-29,2,1005,4,4,0,24,27.64,3,63
2025-05-29,2,1006,0,0,0,24,30.47,9,66
2025-05-29,2,1007,1,0,1,24,20.73,2,91
2025-05-29,2,1008,2,1,1,24,21.12,7,80
2025-05-29,2,1009,0,0,0,24,7.0,7,81
2025-05-29,2,1010,1,1,0,24,18.33,10,75
2025-05-29,2,1011,1,1,0,24,29.56,4,78
2025-05-29,2,1012,2,2,0,24,10.93,10,90
2025-05-29,2,1013,0,0,0,24,16.3,6,79
2025-05-29,2,1014,4,4,0,24,22.24,7,89
2025-05-29,2,1015,3,3,0,24,24.85,3,77
2025-05-29,2,1016,3,2,1,24,32.79,5,89
2025-05-29,2,1017,0,0,0,24,21.81,6,90
2025-05-29,2,1018,1,1,0,24,26.07,8,77
2025-05-29,2,1019,6,6,0,24,31.34,9,87
2025-05-29,2,1020,4,3,1,24,27.41,5,82
2025-05-29,3,1001,2,2,0,24,27.74,7,60
2025-05-29,3,1002,1,1,0,24,23.73,8,89
2025-05-29,3,1003,3,3,0,24,19.16,8,93
2025-05-29,3,1004,2,1,1,24,15.54,10,77
2025-05-29,3,1005,3,3,0,24,21.29,8,77
2025-05-29,3,1006,3,3,0,24,15.28,6,93
2025-05-29,3,1007,1,0,1,24,25.0,9,96
2025-05-29,3,1008,1,1,0,24,16.92,6,81
2025-05-29,3,1009,2,1,1,24,29.55,6,81
2025-05-29,3,1010,2,2,0,24,24.64,6,86
2025-05-29,3,1011,5,5,0,24,24.46,5,71
2025-05-29,3,1012,2,1,1,24,22.09,5,71
2025-05-29,3,1013,1,1,0,24,23.9,7,66
2025-05-29,3,1014,3,3,0,24,20.34,6,98
2025-05-29,3,1015,0,0,0,24,24.45,3,82
2025-05-29,3,1016,3,3,0,24,8.13,6,78
2025-05-29,3,1017,2,0,2,24,16.88,7,87
2025-05-29,3,1018,3,3,0,24,12.77,8,83
2025-05-29,3,1019,4,4,0,24,17.31,6,84
2025-05-29,3,1020,0,0,0,24,19.05,8,76
2025-05-30,1,1001,1,1,0,24,22.57,9,68
2025-05-30,1,1002,3,3,0,24,26.76,7,71
2025-05-30,1,1003,1,1,0,24,18.44,4,70
2025-05-30,1,1004,5,4,1,24,17.31,8,82
2025-05-30,1,1005,4,3,1,24,14.25,3,87
2025-05-30,1,1006,4,4,0,24,15.96,6,85
2025-05-30,1,1007,0,0,0,24,20.72,8,99
2025-05-30,1,1008,1,1,0,24,17.52,9,88
2025-05-30,1,1009,3,3,0,24,21.41,7,69
2025-05-30,1,1010,4,3,1,24,25.97,5,97
2025-05-30,1,1011,4,3,1,24,5.33,6,74
2025-05-30,1,1012,2,2,0,24,21.52,6,70
2025-05-30,1,1013,2,1,1,24,19.58,6,90
2025-05-30,1,1014,0,0,0,24,30.47,6,73
2025-05-30,1,1015,3,2,1,24,18.99,9,78
2025-05-30,1,1016,2,2,0,24,27.0,5,77
2025-05-30,1,1017,1,0,1,24,19.11,6,98
2025-05-30,1,1018,2,2,0,24,22.14,7,73
2025-05-30,1,1019,0,0,0,24,28.09,8,59
2025-05-30,1,1020,1,1,0,24,22.29,8,70
2025-05-30,2,1001,1,1,0,24,24.19,10,68
2025-05-30,2,1002,1,1,0,24,24.2,4,81
2025-05-30,2,1003,1,1,0,24,26.95,6,90
2025-05-30,2,1004,0,0,0,24,29.53,6,87
2025-05-30,2,1005,2,2,0,24,16.96,3,76
2025-05-30,2,1006,3,3,0,24,32.57,7,67
2025-05-30,2,1007,1,1,0,24,26.73,9,57
2025-05-30,2,1008,0,0,0,24,27.44,7,73
2025-05-30,2,1009,0,0,0,24,20.5,4,86
2025-05-30,2,1010,3,2,1,24,30.24,8,87
2025-05-30,2,1011,2,1,1,24,22.76,6,90
2025-05-30,2,1012,1,1,0,24,25.93,7,89
2025-05-30,2,1013,3,3,0,24,23.15,7,88
2025-05-30,2,1014,3,2,1,24,19.11,6,82
2025-05-30,2,1015,1,1,0,24,17.88,7,93
2025-05-30,2,1016,1,1,0,24,19.5,7,72
2025-05-30,2,1017,2,2,0,24,21.21,6,80
2025-05-30,2,1018,1,1,0,24,30.12,6,90
2025-05-30,2,1019,6,6,0,24,19.14,4,81
2025-05-30,2,1020,1,1,0,24,25.61,7,82
2025-05-30,3,1001,1,1,0,24,34.08,6,82
2025-05-30,3,1002,2,2,0,24,17.37,8,77
2025-05-30,3,1003,2,2,0,24,27.71,7,76
2025-05-30,3,1004,4,3,1,24,19.16,9,71
2025-05-30,3,1005,3,3,0,24,20.33,7,86
2025-05-30,3,1006,4,4,0,24,19.55,2,87
2025-05-30,3,1007,0,0,0,24,16.99,2,67
2025-05-30,3,1008,1,1,0,24,21.17,8,90
2025-05-30,3,1009,3,3,0,24,18.41,7,91
2025-05-30,3,1010,2,2,0,24,30.68,8,87
2025-05-30,3,1011,4,4,0,24,29.3,7,67
2025-05-30,3,1012,3,3,0,24,20.82,2,71
2025-05-30,3,1013,0,0,0,24,20.19,4,89
2025-05-30,3,1014,1,1,0,24,36.63,5,100
2025-05-30,3,1015,1,1,0,24,22.51,7,73
2025-05-30,3,1016,0,0,0,24,25.57,9,91
2025-05-30,3,1017,2,2,0,24,17.86,3,81
2025-05-30,3,1018,1,1,0,24,25.66,4,85
2025-05-30,3,1019,1,0,1,24,19.38,8,83
2025-05-30,3,1020,1,0,1,24,18.61,3,80
2025-05-31,1,1001,6,4,2,24,23.14,7,73
2025-05-31,1,1002,2,2,0,24,19.69,5,70
2025-05-31,1,1003,2,2,0,24,14.86,6,83
2025-05-31,1,1004,2,2,0,24,22.05,7,80
2025-05-31,1,1005,2,2,0,24,10.29,6,78
2025-05-31,1,1006,2,2,0,24,21.24,5,72
2025-05-31,1,1007,1,1,0,24,11.15,6,66
2025-05-31,1,1008,4,3,1,24,25.22,7,76
2025-05-31,1,1009,3,1,2,24,17.05,4,79
2025-05-31,1,1010,1,1,0,24,15.97,6,61
2025-05-31,1,1011,1,1,0,24,29.57,4,92
2025-05-31,1,1012,1,1,0,24,19.74,4,75
2025-05-31,1,1013,0,0,0,24,21.59,6,100
2025-05-31,1,1014,1,1,0,24,24.29,9,86
2025-05-31,1,1015,0,0,0,24,24.96,4,75
2025-05-31,1,1016,3,2,1,24,16.85,7,67
2025-05-31,1,1017,3,3,0,24,27.68,5,74
2025-05-31,1,1018,1,0,1,24,27.13,10,79
2025-05-31,1,1019,3,3,0,24,24.37,4,82
2025-05-31,1,1020,2,1,1,24,13.95,7,85
2025-05-31,2,1001,3,2,1,24,31.28,7,68
2025-05-31,2,1002,1,1,0,24,13.23,8,77
2025-05-31,2,1003,4,4,0,24,11.25,6,78
2025-05-31,2,1004,1,1,0,24,17.07,3,73
2025-05-31,2,1005,1,1,0,24,21.61,6,85
2025-05-31,2,1006,1,1,0,24,25.99,3,81
2025-05-31,2,1007,0,0,0,24,18.79,6,78
2025-05-31,2,1008,0,0,0,24,26.49,8,87
2025-05-31,2,1009,4,4,0,24,14.43,8,90
2025-05-31,2,1010,1,1,0,24,20.51,7,92
2025-05-31,2,1011,1,1,0,24,19.54,9,66
2025-05-31,2,1012,1,1,0,24,27.47,7,81
2025-05-31,2,1013,1,1,0,24,16.5,5,74
2025-05-31,2,1014,1,1,0,24,28.57,9,69
2025-05-31,2,1015,2,2,0,24,7.24,6,81
2025-05-31,2,1016,5,5,0,24,23.11,5,74
2025-05-31,2,1017,3,2,1,24,22.45,8,94
2025-05-31,2,1018,3,3,0,24,12.45,5,81
2025-05-31,2,1019,2,0,2,24,24.15,6,72
2025-05-31,2,1020,0,0,0,24,24.9,7,75
2025-05-31,3,1001,1,1,0,24,20.13,7,69
2025-05-31,3,1002,1,0,1,24,25.24,10,89
2025-05-31,3,1003,0,0,0,24,13.7,6,87
2025-05-31,3,1004,2,2,0,24,14.05,6,89
2025-05-31,3,1005,2,2,0,24,18.82,8,85
2025-05-31,3,1006,0,0,0,24,24.46,10,100
2025-05-31,3,1007,3,3,0,24,23.56,5,90
2025-05-31,3,1008,2,1,1,24,15.91,9,80
2025-05-31,3,1009,4,4,0,24,21.04,6,69
2025-05-31,3,1010,3,3,0,24,32.28,6,80
2025-05-31,3,1011,0,0,0,24,27.86,6,82
2025-05-31,3,1012,1,1,0,24,24.66,5,73
2025-05-31,3,1013,5,5,0,24,17.01,5,88
2025-05-31,3,1014,2,2,0,24,31.99,9,86
2025-05-31,3,1015,0,0,0,24,15.46,8,88
2025-05-31,3,1016,2,2,0,24,17.05,5,65
2025-05-31,3,1017,1,1,0,24,24.09,8,93
2025-05-31,3,1018,2,2,0,24,20.42,4,72
2025-05-31,3,1019,0,0,0,24,11.75,7,70
2025-05-31,3,1020,3,3,0,24,20.03,8,85
2025-06-01,1,1001,1,1,0,24,17.05,5,86
2025-06-01,1,1002,3,3,0,24,17.15,2,70
2025-06-01,1,1003,0,0,0,24,18.87,8,86
2025-06-01,1,1004,2,2,0,24,15.89,9,62
2025-06-01,1,1005,2,1,1,24,16.12,5,79
2025-06-01,1,1006,1,1,0,24,28.44,5,75
2025-06-01,1,1007,1,0,1,24,19.65,6,81
2025-06-01,1,1008,2,1,1,24,12.56,6,97
2025-06-01,1,1009,1,1,0,24,23.64,6,87
2025-06-01,1,1010,1,1,0,24,31.29,6,90
2025-06-01,1,1011,0,0,0,24,16.39,8,68
2025-06-01,1,1012,3,3,0,24,30.17,9,100
2025-06-01,1,1013,2,2,0,24,18.25,6,55
2025-06-01,1,1014,2,2,0,24,31.38,5,77
2025-06-01,1,1015,2,2,0,24,12.9,5,71
2025-06-01,1,1016,1,1,0,24,20.01,5,84
2025-06-01,1,1017,4,4,0,24,18.81,6,72
2025-06-01,1,1018,1,1,0,24,23.82,10,91
2025-06-01,1,1019,2,1,1,24,28.04,7,84
2025-06-01,1,1020,1,1,0,24,20.99,10,82
2025-06-01,2,1001,2,2,0,24,27.07,5,87
2025-06-01,2,1002,4,4,0,24,27.89,8,78
2025-06-01,2,1003,1,0,1,24,29.99,5,84
2025-06-01,2,1004,0,0,0,24,23.16,8,66
2025-06-01,2,1005,4,4,0,24,25.76,9,95
2025-06-01,2,1006,1,1,0,24,26.64,5,77
2025-06-01,2,1007,3,2,1,24,17.66,5,87
2025-06-01,2,1008,1,1,0,24,19.77,10,73
2025-06-01,2,1009,4,3,1,24,29.21,9,73
2025-06-01,2,1010,2,2,0,24,29.34,2,78
2025-06-01,2,1011,1,1,0,24,33.73,5,81
2025-06-01,2,1012,3,3,0,24,28.81,5,68
2025-06-01,2,1013,3,3,0,24,32.26,10,83
2025-06-01,2,1014,2,2,0,24,20.29,5,86
2025-06-01,2,1015,2,2,0,24,9.18,6,85
2025-06-01,2,1016,0,0,0,24,34.6,6,77
2025-06-01,2,1017,3,3,0,24,22.49,5,83
2025-06-01,2,1018,0,0,0,24,11.8,6,78
2025-06-01,2,1019,2,1,1,24,35.58,6,69
2025-06-01,2,1020,0,0,0,24,21.44,5,70
2025-06-01,3,1001,1,0,1,24,19.11,7,74
2025-06-01,3,1002,3,3,0,24,31.08,4,71
2025-06-01,3,1003,1,1,0,24,14.14,6,77
2025-06-01,3,1004,4,4,0,24,22.14,7,60
2025-06-01,3,1005,1,0,1,24,30.38,8,89
2025-06-01,3,1006,7,7,0,24,13.05,7,73
2025-06-01,3,1007,2,2,0,24,11.46,8,80
2025-06-01,3,1008,3,2,1,24,21.17,7,82
2025-06-01,3,1009,0,0,0,24,19.7,10,77
2025-06-01,3,1010,1,1,0,24,16.6,6,81
2025-06-01,3,1011,2,1,1,24,22.64,8,93
2025-06-01,3,1012,5,4,1,24,25.89,10,82
2025-06-01,3,1013,1,1,0,24,15.49,8,76
2025-06-01,3,1014,0,0,0,24,23.71,4,75
2025-06-01,3,1015,0,0,0,24,24.8,9,92
2025-06-01,3,1016,3,3,0,24,24.05,6,84
2025-06-01,3,1017,2,2,0,24,23.14,7,91
2025-06-01,3,1018,2,2,0,24,23.76,7,76
2025-06-01,3,1019,1,1,0,24,15.42,6,77
2025-06-01,3,1020,3,3,0,24,29.87,5,75
2025-06-02,1,1001,2,2,0,24,15.6,4,91
2025-06-02,1,1002,0,0,0,24,17.86,6,80
2025-06-02,1,1003,2,2,0,24,26.87,8,84
2025-06-02,1,1004,3,3,0,24,18.9,5,80
2025-06-02,1,1005,1,1,0,24,22.12,5,86
2025-06-02,1,1006,6,6,0,24,17.15,8,73
2025-06-02,1,1007,2,2,0,24,21.15,4,85
2025-06-02,1,1008,1,1,0,24,31.89,5,69
2025-06-02,1,1009,4,3,1,24,25.96,9,67
2025-06-02,1,1010,0,0,0,24,25.71,6,85
2025-06-02,1,1011,4,4,0,24,17.47,6,73
2025-06-02,1,1012,1,1,0,24,26.07,7,68
2025-06-02,1,1013,3,3,0,24,12.43,5,82
2025-06-02,1,1014,2,2,0,24,23.05,8,85
2025-06-02,1,1015,1,1,0,24,26.3,5,86
2025-06-02,1,1016,3,2,1,24,26.49,9,78
2025-06-02,1,1017,2,2,0,24,30.96,6,88
2025-06-02,1,1018,4,4,0,24,28.0,7,83
2025-06-02,1,1019,0,0,0,24,25.87,7,85
2025-06-02,1,1020,1,1,0,24,23.01,8,79
2025-06-02,2,1001,1,1,0,24,16.85,9,89
2025-06-02,2,1002,2,1,1,24,30.63,4,87
2025-06-02,2,1003,2,2,0,24,17.18,5,83
2025-06-02,2,1004,1,1,0,24,27.51,7,82
2025-06-02,2,1005,1,0,1,24,25.07,2,77
2025-06-02,2,1006,3,3,0,24,27.5,10,66
2025-06-02,2,1007,3,3,0,24,19.19,8,93
2025-06-02,2,1008,1,1,0,24,16.38,10,75
2025-06-02,2,1009,2,1,1,24,24.65,7,71
2025-06-02,2,1010,2,2,0,24,28.1,10,85
2025-06-02,2,1011,1,1,0,24,24.98,3,65
2025-06-02,2,1012,2,2,0,24,17.64,8,69
2025-06-02,2,1013,3,3,0,24,25.26,4,91
2025-06-02,2,1014,1,1,0,24,9.1,8,85
2025-06-02,2,1015,1,1,0,24,17.66,5,96
2025-06-02,2,1016,4,4,0,24,11.36,6,100
2025-06-02,2,1017,4,4,0,24,19.18,2,77
2025-06-02,2,1018,0,0,0,24,21.27,6,85
2025-06-02,2,1019,5,5,0,24,13.46,7,61
2025-06-02,2,1020,3,3,0,24,17.79,6,71
2025-06-02,3,1001,3,3,0,24,20.48,6,70
2025-06-02,3,1002,2,2,0,24,8.59,4,69
2025-06-02,3,1003,1,1,0,24,28.1,7,80
2025-06-02,3,1004,3,2,1,24,24.97,6,84
2025-06-02,3,1005,4,4,0,24,24.02,4,93
2025-06-02,3,1006,1,1,0,24,16.34,8,83
2025-06-02,3,1007,1,0,1,24,24.68,5,72
2025-06-02,3,1008,3,3,0,24,16.13,5,51
2025-06-02,3,1009,1,1,0,24,21.51,8,80
2025-06-02,3,1010,1,1,0,24,20.38,6,76
2025-06-02,3,1011,1,1,0,24,28.84,6,81
2025-06-02,3,1012,5,3,2,24,12.33,9,86
2025-06-02,3,1013,2,2,0,24,21.8,6,67
2025-06-02,3,1014,1,1,0,24,25.76,7,87
2025-06-02,3,1015,0,0,0,24,13.43,6,78
2025-06-02,3,1016,1,1,0,24,22.47,9,58
2025-06-02,3,1017,1,1,0,24,10.24,10,77
2025-06-02,3,1018,5,3,2,24,26.49,3,91
2025-06-02,3,1019,0,0,0,24,25.0,5,98
2025-06-02,3,1020,3,3,0,24,20.87,6,67
2025-06-03,1,1001,1,1,0,24,30.23,8,100
2025-06-03,1,1002,2,2,0,24,25.55,10,75
2025-06-03,1,1003,2,1,1,24,15.83,8,100
2025-06-03,1,1004,1,1,0,24,22.75,6,87
2025-06-03,1,1005,2,2,0,24,21.23,8,76
2025-06-03,1,1006,2,1,1,24,17.29,7,91
2025-06-03,1,1007,3,3,0,24,11.31,8,73
2025-06-03,1,1008,4,4,0,24,6.88,7,65
2025-06-03,1,1009,0,0,0,24,27.62,5,97
2025-06-03,1,1010,1,0,1,24,24.19,4,73
2025-06-03,1,1011,1,1,0,24,27.09,4,92
2025-06-03,1,1012,0,0,0,24,19.85,7,100
2025-06-03,1,1013,4,4,0,24,19.88,5,73
2025-06-03,1,1014,5,4,1,24,32.5,7,69
2025-06-03,1,1015,2,2,0,24,16.06,7,82
2025-06-03,1,1016,2,2,0,24,12.06,6,76
2025-06-03,1,1017,1,1,0,24,20.3,6,69
2025-06-03,1,1018,1,0,1,24,21.43,7,90
2025-06-03,1,1019,1,1,0,24,22.34,6,89
2025-06-03,1,1020,2,2,0,24,18.0,3,78
2025-06-03,2,1001,4,4,0,24,29.87,5,85
2025-06-03,2,1002,0,0,0,24,26.29,9,79
2025-06-03,2,1003,3,3,0,24,30.38,6,94
2025-06-03,2,1004,2,2,0,24,25.14,8,77
2025-06-03,2,1005,1,1,0,24,16.14,7,82
2025-06-03,2,1006,4,3,1,24,25.47,6,77
2025-06-03,2,1007,0,0,0,24,21.33,8,100
2025-06-03,2,1008,8,8,0,24,20.95,6,73
2025-06-03,2,1009,1,1,0,24,15.59,3,77
2025-06-03,2,1010,1,0,1,24,9.72,5,65
2025-06-03,2,1011,2,2,0,24,23.3,4,81
2025-06-03,2,1012,1,1,0,24,18.99,5,92
2025-06-03,2,1013,1,1,0,24,17.12,6,79
2025-06-03,2,1014,3,3,0,24,12.6,5,69
2025-06-03,2,1015,5,5,0,24,21.78,8,59
2025-06-03,2,1016,0,0,0,24,22.36,4,62
2025-06-03,2,1017,1,1,0,24,22.76,7,84
2025-06-03,2,1018,2,2,0,24,20.93,7,86
2025-06-03,2,1019,3,3,0,24,25.71,6,89
2025-06-03,2,1020,0,0,0,24,18.44,4,86
2025-06-03,3,1001,0,0,0,24,28.71,8,77
2025-06-03,3,1002,2,2,0,24,21.03,10,82
2025-06-03,3,1003,2,1,1,24,21.12,7,89
2025-06-03,3,1004,4,4,0,24,23.37,5,71
2025-06-03,3,1005,2,2,0,24,19.63,5,69
2025-06-03,3,1006,2,2,0,24,20.27,6,76
2025-06-03,3,1007,3,2,1,24,20.18,6,88
2025-06-03,3,1008,5,5,0,24,19.72,5,81
2025-06-03,3,1009,0,0,0,24,24.91,4,79
2025-06-03,3,1010,3,2,1,24,26.68,9,63
2025-06-03,3,1011,0,0,0,24,12.93,5,71
2025-06-03,3,1012,1,1,0,24,23.77,5,71
2025-06-03,3,1013,0,0,0,24,27.39,8,83
2025-06-03,3,1014,1,1,0,24,18.34,7,79
2025-06-03,3,1015,1,1,0,24,18.97,9,100
2025-06-03,3,1016,2,2,0,24,30.84,8,81
2025-06-03,3,1017,1,1,0,24,18.77,9,87
2025-06-03,3,1018,1,1,0,24,21.13,5,85
